fixture_id,fixture_opta_id,gameweek,team_h_id,team_h_opta_id,team_h_name,team_h_short_name,team_a_id,team_a_opta_id,team_a_name,team_a_short_name,team_h_score,team_a_score,kickoff_time,finished,started,team_h_difficulty,team_a_difficulty
1,2560828,1,7,316,Fortuna Sittard,FOR,8,734,Go Ahead Eagles,GAE,2,2,2025-08-08T18:00:00Z,True,True,,
3,2560829,1,10,320,N.E.C.,NEC,18,539,Excelsior,EXC,5,0,2025-08-09T14:30:00Z,True,True,,
2,2560830,1,6,198,Feyenoord,FEY,11,423,NAC Breda,NAC,2,0,2025-08-09T16:45:00Z,True,True,,
5,2560831,1,14,318,sc Heerenveen,HEE,17,707,FC Volendam,VOL,1,1,2025-08-09T18:00:00Z,True,True,,
4,2560832,1,13,204,PSV,PSV,15,323,Sparta Rotterdam,SPA,6,1,2025-08-09T19:00:00Z,True,True,,
9,2560833,1,12,424,PEC Zwolle,PEC,4,324,FC Twente,TWE,1,0,2025-08-10T10:15:00Z,True,True,,
7,2560834,1,1,215,Ajax,AJA,16,905,Telstar,TEL,2,0,2025-08-10T12:30:00Z,True,True,,
6,2560835,1,2,313,AZ,AZ,3,425,FC Groningen,GRO,4,1,2025-08-10T12:30:00Z,True,True,,
8,2560836,1,5,325,FC Utrecht,UTR,9,2038,Heracles Almelo,HER,4,0,2025-08-10T14:45:00Z,True,True,,
10,2560837,2,16,905,Telstar,TEL,12,424,PEC Zwolle,PEC,0,2,2025-08-15T18:00:00Z,True,True,,
11,2560839,2,18,539,Excelsior,EXC,6,198,Feyenoord,FEY,1,2,2025-08-16T16:45:00Z,True,True,,
13,2560840,2,9,2038,Heracles Almelo,HER,10,320,N.E.C.,NEC,1,4,2025-08-16T18:00:00Z,True,True,,
12,2560838,2,3,425,FC Groningen,GRO,14,318,sc Heerenveen,HEE,2,1,2025-08-16T19:00:00Z,True,True,,
16,2560841,2,8,734,Go Ahead Eagles,GAE,1,215,Ajax,AJA,2,2,2025-08-17T10:15:00Z,True,True,,
14,2560842,2,4,324,FC Twente,TWE,13,204,PSV,PSV,0,2,2025-08-17T12:30:00Z,True,True,,
18,2560843,2,15,323,Sparta Rotterdam,SPA,5,325,FC Utrecht,UTR,2,1,2025-08-17T12:30:00Z,True,True,,
15,2560844,2,17,707,FC Volendam,VOL,2,313,AZ,AZ,2,2,2025-08-17T14:45:00Z,True,True,,
17,2560845,2,11,423,NAC Breda,NAC,7,316,Fortuna Sittard,FOR,2,1,2025-08-17T18:00:00Z,True,True,,
19,2560846,3,8,734,Go Ahead Eagles,GAE,15,323,Sparta Rotterdam,SPA,0,3,2025-08-23T14:30:00Z,True,True,,
20,2560847,3,13,204,PSV,PSV,3,425,FC Groningen,GRO,4,2,2025-08-23T16:45:00Z,True,True,,
21,2560848,3,16,905,Telstar,TEL,17,707,FC Volendam,VOL,2,2,2025-08-23T19:00:00Z,True,True,,
26,2560849,3,14,318,sc Heerenveen,HEE,4,324,FC Twente,TWE,1,2,2025-08-24T10:15:00Z,True,True,,
24,2560851,3,5,325,FC Utrecht,UTR,18,539,Excelsior,EXC,4,1,2025-08-24T12:30:00Z,True,True,,
25,2560852,3,10,320,N.E.C.,NEC,11,423,NAC Breda,NAC,3,0,2025-08-24T12:30:00Z,True,True,,
23,2560853,3,1,215,Ajax,AJA,9,2038,Heracles Almelo,HER,2,0,2025-08-24T14:45:00Z,True,True,,
27,2560854,4,3,425,FC Groningen,GRO,9,2038,Heracles Almelo,HER,4,0,2025-08-29T18:00:00Z,True,True,,
29,2560855,4,17,707,FC Volendam,VOL,1,215,Ajax,AJA,1,1,2025-08-30T14:30:00Z,True,True,,
31,2560856,4,14,318,sc Heerenveen,HEE,8,734,Go Ahead Eagles,GAE,2,2,2025-08-30T16:45:00Z,True,True,,
30,2560857,4,13,204,PSV,PSV,16,905,Telstar,TEL,0,2,2025-08-30T18:00:00Z,True,True,,
28,2560858,4,18,539,Excelsior,EXC,4,324,FC Twente,TWE,1,0,2025-08-30T19:00:00Z,True,True,,
32,2560859,4,7,316,Fortuna Sittard,FOR,10,320,N.E.C.,NEC,3,2,2025-08-31T10:15:00Z,True,True,,
34,2560860,4,12,424,PEC Zwolle,PEC,5,325,FC Utrecht,UTR,0,2,2025-08-31T12:30:00Z,True,True,,
35,2560861,4,15,323,Sparta Rotterdam,SPA,6,198,Feyenoord,FEY,0,4,2025-08-31T12:30:00Z,True,True,,
33,2560862,4,11,423,NAC Breda,NAC,2,313,AZ,AZ,0,1,2025-08-31T14:45:00Z,True,True,,
36,2560863,5,1,215,Ajax,AJA,12,424,PEC Zwolle,PEC,3,1,2025-09-13T14:30:00Z,True,True,,
40,2560865,5,10,320,N.E.C.,NEC,13,204,PSV,PSV,3,5,2025-09-13T16:45:00Z,True,True,,
39,2560864,5,8,734,Go Ahead Eagles,GAE,17,707,FC Volendam,VOL,3,0,2025-09-13T17:10:00Z,True,True,,
37,2560866,5,4,324,FC Twente,TWE,11,423,NAC Breda,NAC,2,2,2025-09-13T19:00:00Z,True,True,,
38,2560867,5,6,198,Feyenoord,FEY,14,318,sc Heerenveen,HEE,1,0,2025-09-13T19:00:00Z,True,True,,
41,2560868,5,18,539,Excelsior,EXC,15,323,Sparta Rotterdam,SPA,0,1,2025-09-14T10:15:00Z,True,True,,
42,2560869,5,5,325,FC Utrecht,UTR,3,425,FC Groningen,GRO,0,1,2025-09-14T12:30:00Z,True,True,,
43,2560870,5,9,2038,Heracles Almelo,HER,2,313,AZ,AZ,1,2,2025-09-14T12:30:00Z,True,True,,
44,2560871,5,16,905,Telstar,TEL,7,316,Fortuna Sittard,FOR,1,3,2025-09-14T14:45:00Z,True,True,,
45,2560872,5,6,198,Feyenoord,FEY,7,316,Fortuna Sittard,FOR,2,0,2025-09-17T18:00:00Z,True,True,,
46,2560873,6,15,323,Sparta Rotterdam,SPA,4,324,FC Twente,TWE,1,5,2025-09-19T18:00:00Z,True,True,,
48,2560874,6,17,707,FC Volendam,VOL,18,539,Excelsior,EXC,1,2,2025-09-20T14:30:00Z,True,True,,
47,2560875,6,3,425,FC Groningen,GRO,16,905,Telstar,TEL,2,0,2025-09-20T16:45:00Z,True,True,,
49,2560876,6,7,316,Fortuna Sittard,FOR,5,325,FC Utrecht,UTR,1,0,2025-09-20T18:00:00Z,True,True,,
50,2560877,6,11,423,NAC Breda,NAC,9,2038,Heracles Almelo,HER,2,1,2025-09-20T19:00:00Z,True,True,,
52,2560878,6,12,424,PEC Zwolle,PEC,8,734,Go Ahead Eagles,GAE,0,2,2025-09-21T10:15:00Z,True,True,,
53,2560879,6,13,204,PSV,PSV,1,215,Ajax,AJA,2,2,2025-09-21T12:30:00Z,True,True,,
54,2560880,6,14,318,sc Heerenveen,HEE,10,320,N.E.C.,NEC,3,2,2025-09-21T12:30:00Z,True,True,,
51,2560881,6,2,313,AZ,AZ,6,198,Feyenoord,FEY,3,3,2025-09-21T14:45:00Z,True,True,,
22,2560850,6,2,313,AZ,AZ,12,424,PEC Zwolle,PEC,2,2,2025-09-24T18:00:00Z,True,True,,
55,2560882,7,4,324,FC Twente,TWE,7,316,Fortuna Sittard,FOR,3,2,2025-09-26T18:00:00Z,True,True,,
56,2560884,7,1,215,Ajax,AJA,11,423,NAC Breda,NAC,2,1,2025-09-27T14:30:00Z,True,True,,
59,2560885,7,17,707,FC Volendam,VOL,12,424,PEC Zwolle,PEC,2,1,2025-09-27T16:45:00Z,True,True,,
57,2560886,7,18,539,Excelsior,EXC,13,204,PSV,PSV,1,2,2025-09-27T18:00:00Z,True,True,,
61,2560889,7,9,2038,Heracles Almelo,HER,15,323,Sparta Rotterdam,SPA,3,0,2025-09-27T19:00:00Z,True,True,,
62,2560887,7,10,320,N.E.C.,NEC,2,313,AZ,AZ,2,1,2025-09-28T10:15:00Z,True,True,,
58,2560883,7,3,425,FC Groningen,GRO,6,198,Feyenoord,FEY,0,1,2025-09-28T12:30:00Z,True,True,,
60,2560888,7,5,325,FC Utrecht,UTR,14,318,sc Heerenveen,HEE,2,2,2025-09-28T12:30:00Z,True,True,,
63,2560890,7,16,905,Telstar,TEL,8,734,Go Ahead Eagles,GAE,4,2,2025-09-28T14:45:00Z,True,True,,
64,2560891,8,11,423,NAC Breda,NAC,3,425,FC Groningen,GRO,1,2,2025-10-03T18:00:00Z,True,True,,
67,2560892,8,15,323,Sparta Rotterdam,SPA,1,215,Ajax,AJA,3,3,2025-10-04T14:30:00Z,True,True,,
65,2560893,8,7,316,Fortuna Sittard,FOR,17,707,FC Volendam,VOL,1,0,2025-10-04T16:45:00Z,True,True,,
66,2560894,8,12,424,PEC Zwolle,PEC,13,204,PSV,PSV,0,4,2025-10-04T18:00:00Z,True,True,,
68,2560895,8,14,318,sc Heerenveen,HEE,18,539,Excelsior,EXC,2,1,2025-10-04T19:00:00Z,True,True,,
70,2560896,8,4,324,FC Twente,TWE,9,2038,Heracles Almelo,HER,2,1,2025-10-05T10:15:00Z,True,True,,
71,2560898,8,6,198,Feyenoord,FEY,5,325,FC Utrecht,UTR,3,2,2025-10-05T12:30:00Z,True,True,,
69,2560897,8,2,313,AZ,AZ,16,905,Telstar,TEL,2,1,2025-10-05T14:45:00Z,True,True,,
72,2560899,8,8,734,Go Ahead Eagles,GAE,10,320,N.E.C.,NEC,1,1,2025-10-05T18:00:00Z,True,True,,
80,2560908,9,10,320,N.E.C.,NEC,4,324,FC Twente,TWE,3,3,2025-10-18T14:45:00Z,True,True,,
74,2560901,9,5,325,FC Utrecht,UTR,17,707,FC Volendam,VOL,3,1,2025-10-18T16:45:00Z,True,True,,
77,2560902,9,13,204,PSV,PSV,8,734,Go Ahead Eagles,GAE,2,1,2025-10-18T16:45:00Z,True,True,,
73,2560903,9,1,215,Ajax,AJA,2,313,AZ,AZ,0,2,2025-10-18T19:00:00Z,True,True,,
76,2560904,9,11,423,NAC Breda,NAC,12,424,PEC Zwolle,PEC,2,2,2025-10-18T19:00:00Z,True,True,,
81,2560907,9,16,905,Telstar,TEL,14,318,sc Heerenveen,HEE,2,3,2025-10-19T10:15:00Z,True,True,,
78,2560906,9,18,539,Excelsior,EXC,7,316,Fortuna Sittard,FOR,1,0,2025-10-19T12:30:00Z,True,True,,
79,2560905,9,3,425,FC Groningen,GRO,15,323,Sparta Rotterdam,SPA,0,2,2025-10-19T12:30:00Z,True,True,,
75,2560900,9,9,2038,Heracles Almelo,HER,6,198,Feyenoord,FEY,0,7,2025-10-19T14:45:00Z,True,True,,
82,2560909,10,14,318,sc Heerenveen,HEE,11,423,NAC Breda,NAC,3,3,2025-10-24T18:00:00Z,True,True,,
84,2560910,10,7,316,Fortuna Sittard,FOR,3,425,FC Groningen,GRO,1,2,2025-10-25T14:40:00Z,True,True,,
86,2560912,10,15,323,Sparta Rotterdam,SPA,16,905,Telstar,TEL,1,0,2025-10-25T16:45:00Z,True,True,,
83,2560911,10,17,707,FC Volendam,VOL,9,2038,Heracles Almelo,HER,3,0,2025-10-25T18:00:00Z,True,True,,
85,2560913,10,12,424,PEC Zwolle,PEC,10,320,N.E.C.,NEC,2,2,2025-10-25T19:00:00Z,True,True,,
88,2560914,10,4,324,FC Twente,TWE,1,215,Ajax,AJA,2,3,2025-10-26T11:15:00Z,True,True,,
89,2560915,10,6,198,Feyenoord,FEY,13,204,PSV,PSV,2,3,2025-10-26T13:30:00Z,True,True,,
87,2560917,10,2,313,AZ,AZ,5,325,FC Utrecht,UTR,4,1,2025-10-26T15:45:00Z,True,True,,
90,2560916,10,8,734,Go Ahead Eagles,GAE,18,539,Excelsior,EXC,2,0,2025-10-26T19:00:00Z,True,True,,
94,2560918,11,13,204,PSV,PSV,7,316,Fortuna Sittard,FOR,5,2,2025-10-31T19:00:00Z,True,True,,
91,2560921,11,1,215,Ajax,AJA,14,318,sc Heerenveen,HEE,1,1,2025-11-01T15:30:00Z,True,True,,
93,2560920,11,11,423,NAC Breda,NAC,8,734,Go Ahead Eagles,GAE,1,0,2025-11-01T17:45:00Z,True,True,,
92,2560919,11,6,198,Feyenoord,FEY,17,707,FC Volendam,VOL,3,1,2025-11-01T19:00:00Z,True,True,,
95,2560922,11,16,905,Telstar,TEL,18,539,Excelsior,EXC,2,2,2025-11-01T20:00:00Z,True,True,,
98,2560923,11,9,2038,Heracles Almelo,HER,12,424,PEC Zwolle,PEC,8,2,2025-11-02T11:15:00Z,True,True,,
96,2560924,11,3,425,FC Groningen,GRO,4,324,FC Twente,TWE,1,1,2025-11-02T13:30:00Z,True,True,,
99,2560925,11,15,323,Sparta Rotterdam,SPA,2,313,AZ,AZ,0,1,2025-11-02T13:30:00Z,True,True,,
97,2560926,11,5,325,FC Utrecht,UTR,10,320,N.E.C.,NEC,1,0,2025-11-02T15:45:00Z,True,True,,
100,2560927,12,4,324,FC Twente,TWE,16,905,Telstar,TEL,0,0,2025-11-07T19:00:00Z,True,True,,
101,2560928,12,18,539,Excelsior,EXC,9,2038,Heracles Almelo,HER,1,2,2025-11-08T15:30:00Z,True,True,,
102,2560929,12,17,707,FC Volendam,VOL,11,423,NAC Breda,NAC,2,1,2025-11-08T17:45:00Z,True,True,,
103,2560930,12,7,316,Fortuna Sittard,FOR,14,318,sc Heerenveen,HEE,2,0,2025-11-08T19:00:00Z,True,True,,
104,2560931,12,12,424,PEC Zwolle,PEC,15,323,Sparta Rotterdam,SPA,1,0,2025-11-08T20:00:00Z,True,True,,
106,2560932,12,5,325,FC Utrecht,UTR,1,215,Ajax,AJA,2,1,2025-11-09T11:15:00Z,True,True,,
108,2560934,12,10,320,N.E.C.,NEC,3,425,FC Groningen,GRO,2,0,2025-11-09T13:30:00Z,True,True,,
105,2560933,12,2,313,AZ,AZ,13,204,PSV,PSV,1,5,2025-11-09T15:45:00Z,True,True,,
107,2560935,12,8,734,Go Ahead Eagles,GAE,6,198,Feyenoord,FEY,2,1,2025-11-09T19:00:00Z,True,True,,
114,2560941,13,11,423,NAC Breda,NAC,13,204,PSV,PSV,0,1,2025-11-22T15:30:00Z,True,True,,
109,2560936,13,1,215,Ajax,AJA,18,539,Excelsior,EXC,1,2,2025-11-22T17:45:00Z,True,True,,
111,2560938,13,17,707,FC Volendam,VOL,4,324,FC Twente,TWE,1,1,2025-11-22T17:45:00Z,True,True,,
113,2560940,13,9,2038,Heracles Almelo,HER,8,734,Go Ahead Eagles,GAE,4,2,2025-11-22T20:00:00Z,True,True,,
115,2560943,13,15,323,Sparta Rotterdam,SPA,7,316,Fortuna Sittard,FOR,1,1,2025-11-22T20:00:00Z,True,True,,
117,2560942,13,14,318,sc Heerenveen,HEE,2,313,AZ,AZ,3,1,2025-11-23T11:15:00Z,True,True,,
112,2560939,13,6,198,Feyenoord,FEY,10,320,N.E.C.,NEC,2,4,2025-11-23T13:30:00Z,True,True,,
116,2560944,13,16,905,Telstar,TEL,5,325,FC Utrecht,UTR,1,1,2025-11-23T13:30:00Z,True,True,,
110,2560937,13,3,425,FC Groningen,GRO,12,424,PEC Zwolle,PEC,2,2,2025-11-23T15:45:00Z,True,True,,
124,2560951,14,12,424,PEC Zwolle,PEC,14,318,sc Heerenveen,HEE,2,1,2025-11-28T19:00:00Z,True,True,,
119,2560946,14,18,539,Excelsior,EXC,11,423,NAC Breda,NAC,1,0,2025-11-29T15:30:00Z,True,True,,
121,2560948,14,7,316,Fortuna Sittard,FOR,9,2038,Heracles Almelo,HER,1,1,2025-11-29T17:45:00Z,True,True,,
123,2560950,14,10,320,N.E.C.,NEC,15,323,Sparta Rotterdam,SPA,3,1,2025-11-29T20:00:00Z,True,True,,
125,2560952,14,13,204,PSV,PSV,17,707,FC Volendam,VOL,3,0,2025-11-30T11:15:00Z,True,True,,
122,2560949,14,8,734,Go Ahead Eagles,GAE,5,325,FC Utrecht,UTR,2,2,2025-11-30T13:30:00Z,True,True,,
126,2560953,14,16,905,Telstar,TEL,6,198,Feyenoord,FEY,1,2,2025-11-30T13:30:00Z,True,True,,
120,2560947,14,4,324,FC Twente,TWE,2,313,AZ,AZ,1,0,2025-11-30T15:45:00Z,True,True,,
118,2560945,14,1,215,Ajax,AJA,3,425,FC Groningen,GRO,2,0,2025-12-02T13:30:00Z,True,True,,
128,2560955,15,18,539,Excelsior,EXC,3,425,FC Groningen,GRO,0,2,2025-12-05T19:00:00Z,True,True,,
135,2560961,15,14,318,sc Heerenveen,HEE,13,204,PSV,PSV,0,2,2025-12-06T15:30:00Z,True,True,,
132,2560959,15,7,316,Fortuna Sittard,FOR,1,215,Ajax,AJA,1,3,2025-12-06T17:45:00Z,True,True,,
133,2560960,15,9,2038,Heracles Almelo,HER,16,905,Telstar,TEL,1,1,2025-12-06T19:00:00Z,True,True,,
131,2560958,15,6,198,Feyenoord,FEY,12,424,PEC Zwolle,PEC,6,1,2025-12-06T20:00:00Z,True,True,,
129,2560956,15,5,325,FC Utrecht,UTR,4,324,FC Twente,TWE,1,1,2025-12-07T11:15:00Z,True,True,,
127,2560954,15,2,313,AZ,AZ,8,734,Go Ahead Eagles,GAE,2,2,2025-12-07T13:30:00Z,True,True,,
130,2560957,15,17,707,FC Volendam,VOL,10,320,N.E.C.,NEC,2,3,2025-12-07T13:30:00Z,True,True,,
134,2560962,15,15,323,Sparta Rotterdam,SPA,11,423,NAC Breda,NAC,1,0,2025-12-07T15:45:00Z,True,True,,
144,2560971,16,16,905,Telstar,TEL,10,320,N.E.C.,NEC,2,2,2025-12-13T15:30:00Z,True,True,,
138,2560965,16,3,425,FC Groningen,GRO,17,707,FC Volendam,VOL,3,0,2025-12-13T17:45:00Z,True,True,,
142,2560969,16,13,204,PSV,PSV,9,2038,Heracles Almelo,HER,4,3,2025-12-13T19:00:00Z,True,True,,
141,2560968,16,12,424,PEC Zwolle,PEC,7,316,Fortuna Sittard,FOR,1,0,2025-12-13T20:00:00Z,True,True,,
143,2560970,16,15,323,Sparta Rotterdam,SPA,14,318,sc Heerenveen,HEE,0,3,2025-12-14T11:15:00Z,True,True,,
137,2560963,16,1,215,Ajax,AJA,6,198,Feyenoord,FEY,2,0,2025-12-14T13:30:00Z,True,True,,
139,2560966,16,4,324,FC Twente,TWE,8,734,Go Ahead Eagles,GAE,2,0,2025-12-14T13:30:00Z,True,True,,
140,2560967,16,11,423,NAC Breda,NAC,5,325,FC Utrecht,UTR,1,1,2025-12-14T15:45:00Z,True,True,,
151,2560978,17,9,2038,Heracles Almelo,HER,14,318,sc Heerenveen,HEE,0,3,2025-12-20T15:30:00Z,True,True,,
145,2560972,17,18,539,Excelsior,EXC,12,424,PEC Zwolle,PEC,2,1,2025-12-20T17:45:00Z,True,True,,
152,2560979,17,10,320,N.E.C.,NEC,1,215,Ajax,AJA,2,2,2025-12-20T19:00:00Z,True,True,,
153,2560980,17,11,423,NAC Breda,NAC,16,905,Telstar,TEL,0,1,2025-12-20T20:00:00Z,True,True,,
146,2560973,17,5,325,FC Utrecht,UTR,13,204,PSV,PSV,1,2,2025-12-21T11:15:00Z,True,True,,
148,2560975,17,6,198,Feyenoord,FEY,4,324,FC Twente,TWE,1,1,2025-12-21T13:30:00Z,True,True,,
150,2560977,17,8,734,Go Ahead Eagles,GAE,3,425,FC Groningen,GRO,1,1,2025-12-21T13:30:00Z,True,True,,
147,2560974,17,17,707,FC Volendam,VOL,15,323,Sparta Rotterdam,SPA,0,1,2025-12-21T15:45:00Z,True,True,,
149,2560976,17,7,316,Fortuna Sittard,FOR,2,313,AZ,AZ,4,3,2025-12-21T15:45:00Z,True,True,,
